Taxonomy	SRX2199539	SRX2199670	SRX2199763	SRX2199673	SRX2199755	SRX2199636	SRX2199674	SRX2199676	SRX2199624	SRX2199553	SRX2199782	SRX2199750	SRX2199681	SRX2199775	SRX2199300	SRX2199629	SRX2199675	SRX2199552	SRX2199443	SRX2199663	ravg	SRX2199608	SRX2199470	SRX2234477	SRX2199475	SRX2234458	SRX2234572	SRX2234453	SRX2234456	SRX2234559	SRX2234523	SRX2199472	SRX2199601	SRX2199644	SRX2234520	SRX2234430	favg
Archaea;Thaumarchaeota;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus;Candidatus Nitrosopumilus sediminis	9.77E-06	0	0	0	0	0	0	0	0	0	0	0	7.63E-06	0	1.53E-05	3.74E-05	0	0	0	0	3.50E-06	0	0	0	0	0	0.0001764663642	0	0	1.46E-05	0	2.07E-05	0	1.42E-05	4.26E-06	0	1.53E-05
Bacteria;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococcus sp. MIT 0604	1.47E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001835510146	0	0	0	7.64E-05	0	1.37E-05	0	0	0	0	1.28E-05	0	0	0	0.0003497000229	2.31E-05	5.17E-06	0	2.85E-05	0	0	2.80E-05
Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus sp. PCC 7002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53E-05	0	1.08E-05	0	0	0	1.30E-06	8.41E-06	0	0	0	0	0	0	0	1.46E-05	0	0	0	0	4.26E-06	4.84E-06	2.14E-06
Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Methylophilales bacterium MBRSF5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.06E-05	0	0	0	0	0	1.53E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Beihai picorna-like virus 124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001070714252	0	1.08E-05	0	0	0	5.89E-06	0	0	0	0	0	0	0	0	0	0	0	0	0.0001566046071	0	0	1.04E-05
Viruses;Caudovirales;Myoviridae;B4virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Myoviridae;B4virus;Bacillus virus B4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.06E-05	0	0	0	0	0	1.53E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Myoviridae;Cd119virus;Clostridium phage CDMH1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53E-05	0	0	0	0	0	7.65E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Myoviridae;Cd119virus;Clostridium virus phiCD27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53E-05	0	0	0	0	0	7.65E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Myoviridae;Cr3virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28E-05	0	0	0	0	0	0	0	0	0	0	8.56E-07
Viruses;Caudovirales;Myoviridae;Cr3virus;Pectobacterium virus phiTE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53E-05	0	0	0	0	0	7.65E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Myoviridae;Mycobacterium phage Myrna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53E-05	0	0	0	0	0	7.65E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Myoviridae;Schizot4virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Myoviridae;Schizot4virus;Vibrio virus nt1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53E-05	0	0	0	0	0	7.65E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Myoviridae;Synechococcus phage S-PM2	0	0	0	1.14E-05	0	0	0	0	0	0	0	0	0	0	1.53E-05	0	0	0	0	0	1.34E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Podoviridae;Phieco32virus	0	0	0	0	0	0	0	0	0	0	0	2.52E-05	0	0	1.53E-05	0	0	0	0	0	2.02E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Podoviridae;Pseudoalteromonas phage pYD6-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53E-05	0	0	0	0	0	7.65E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Prochlorococcus phage Syn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53E-05	0	0	0	0	0	7.65E-07	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Caudovirales;Siphoviridae;C2virus;Lactococcus phage D4410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53E-05	0	0	0	0	0	7.65E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Siphoviridae;Erysipelothrix phage SE-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53E-05	0	0	0	0	0	7.65E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Siphoviridae;Hk97virus;Enterobacteria phage HK633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53E-05	0	0	0	0	0	7.65E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Siphoviridae;Lactococcus phage P087	2.44E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.12E-05	0	0	0	0	0	4.28E-06	0	0	6.39E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.26E-07
Viruses;Caudovirales;Siphoviridae;Sfi11virus;Streptococcus virus 2972	0	0	0	0	0	0	0	0	0	0	0	0	0.0001221106428	0	6.12E-05	0.004506279997	0	0	0	0	0.0002344787156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Siphoviridae;Streptococcus virus 9871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53E-05	0	0	0	0	0	7.65E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Siphoviridae;Streptococcus virus 9872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137663261	0.0001121895435	0	0	0	0	1.25E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Clostridium phage phiCT19406C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53E-05	0	0	0	0	0	7.65E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Herpesvirales;Herpesviridae;Macavirus;Alcelaphine gammaherpesvirus 1	1.47E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	9.18E-05	0	0	0	6.11E-05	0	8.38E-06	0	0	6.39E-05	0	0	0	0	0	0	0	0	0	0	0	0	4.26E-06
Viruses;Mimiviridae;Cafeteriavirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Mimiviridae;Cafeteriavirus;Cafeteria roenbergensis virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53E-05	0	1.08E-05	0	0	0	1.30E-06	8.41E-06	0	0	0	0	0	0	0	5.83E-05	0	0	0	0	4.26E-06	0	4.73E-06
Viruses;Nudiviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Nudiviridae;Tipula oleracea nudivirus	0	0	0	0	0	0	0	0	0	0	0	0	7.63E-06	0	1.53E-05	0	0	0	0	0	1.15E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Papillomaviridae;Bos taurus papillomavirus 13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53E-05	0	0	0	0	0	7.65E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Papillomaviridae;Dyodeltapapillomavirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Papillomaviridae;Dyodeltapapillomavirus;Dyodeltapapillomavirus 1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53E-05	0	0	0	0	0	7.65E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Picornavirales;Polycipiviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Picornavirales;Polycipiviridae;Sopolycivirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Picornavirales;Polycipiviridae;Sopolycivirus;Solenopsis invicta virus 4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53E-05	0	0	0	0	0	7.65E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Poxviridae;Orthopoxvirus	9.77E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53E-05	0	0	0	0	0	1.25E-06	0	0	0	0	0	0	0	0	4.37E-05	0	0	0	0	0	0	2.91E-06
Viruses;Poxviridae;Orthopoxvirus;Volepox virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005812448797	0	0	0	0	0	2.91E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaea;Crenarchaeota;Thermoprotei;Sulfolobales;Sulfolobaceae;Saccharolobus	2.44E-05	0	0	0	0	0	9.33E-06	0	0	0	0	0	0	0	0	9.35E-06	0	0	1.53E-05	0	2.92E-06	8.41E-06	0	0	0	2.57E-05	0	0	0	1.46E-05	0	0	0	0	8.51E-06	4.84E-06	4.13E-06
Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus sp. PCC 8807	4.89E-06	0	0	0	0	0	0	0	0	0	0	0	0	9.11E-06	0	9.35E-06	0	0	0	0	1.17E-06	8.41E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60E-07
Viruses;Bunyavirales;Phenuiviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Bunyavirales;Phenuiviridae;Phlebovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Bunyavirales;Phenuiviridae;Phlebovirus;Toros virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87E-05	0	0	0	0	9.35E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Myoviridae;Sphingomonas phage PAU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.35E-06	0	0	0	0	4.67E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26E-06	0	2.84E-07
Viruses;Caudovirales;Podoviridae;P68virus	0	0	0	0	0	0	0	0	0	0	0	0	0	9.11E-06	0	0	0	0	0	0	4.55E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Podoviridae;P68virus;Staphylococcus phage GRCS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.35E-06	0	0	0	0	4.67E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Siphoviridae;Enterobacteria phage HK225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.35E-06	0	0	0	0	4.67E-07	0	0	0	0	0	0	0	0	0	0	1.03E-05	0	0.005353030207	0	9.68E-06	0.0003582035669
Viruses;Caudovirales;Siphoviridae;Enterobacteria phage mEp237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001402369294	0	0	0	0	7.01E-06	0	0	0	0	0	0	0	0	0	0	0	0	0.001138942597	0	0	7.59E-05
Viruses;Caudovirales;Siphoviridae;Enterobacteria phage phi80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001121895435	0	0	0	0	5.61E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.84E-06	3.23E-07
Viruses;Caudovirales;Siphoviridae;Enterococcus phage EFRM31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.35E-06	0	0	0	0	4.67E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Siphoviridae;Gordonia phage GMA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.35E-06	0	0	0	0	4.67E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Siphoviridae;L5virus;Mycobacterium phage Jobu08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.35E-06	0	0	0	0	4.67E-07	0	0	0	0	1.28E-05	0	0	0	0	0	0	0	0	0	0	8.56E-07
Viruses;Caudovirales;Siphoviridae;L5virus;Mycobacterium virus Pukovnik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.35E-06	0	0	0	0	4.67E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Siphoviridae;Lactococcus phage 63301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74E-05	0	0	0	0	1.87E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Siphoviridae;Salmonella phage SSU5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002804738587	0	0	0	0	1.40E-05	9.25E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	7.88E-06
Viruses;Changjiang crawfish virus 2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.35E-06	0	0	0	0	4.67E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Herpesvirales;Herpesviridae;Muromegalovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Herpesvirales;Herpesviridae;Muromegalovirus;Murid betaherpesvirus 2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.35E-06	0	0	0	0	4.67E-07	0	0	0	0	0	0	0	0	0	0	5.17E-06	0	0	0	0	3.45E-07
Viruses;Herpesvirales;Herpesviridae;Rhadinovirus;Saimiriine gammaherpesvirus 2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.35E-06	0	0	0	0	4.67E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Microviridae;Parabacteroides phage YZ-2015b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.35E-05	0	0	0	0	4.67E-06	0	0	0	0	0	0.01050653584	0	0	0	0	2.07E-05	0	0	0	0	0.00070181509
Viruses;Picornavirales;Picornaviridae;Hepatovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Picornavirales;Picornaviridae;Hepatovirus;Hepatovirus D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.35E-06	0	0	0	0	4.67E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Pyrodictiaceae;Pyrolobus	0	0	0	0	0	0	0	0	0	0	0	0	7.63E-06	0	0	0	0	0	0	0	3.82E-07	0	0	6.39E-06	0	0	1.36E-05	0	0	0	0	0	0	0	4.26E-06	0	1.61E-06
Viruses;Adenoviridae;Mastadenovirus;Human mastadenovirus A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.07E-05	0	0	0	0	0	0	0	0	0	2.71E-06
Viruses;Adenoviridae;Mastadenovirus;Human mastadenovirus B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71E-05	0	0	0	0	0	0	1.42E-05	0	0	2.76E-06
Viruses;Adenoviridae;Mastadenovirus;Human mastadenovirus F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001751089307	0	0	0.0001311375086	3.85E-06	0	0	1.42E-05	2.55E-05	0	0.0001283904813
Viruses;Adenoviridae;Mastadenovirus;Human mastadenovirus G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Adenoviridae;Mastadenovirus;Simian mastadenovirus D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71E-05	0	0	0	0	0	0	0	0	0	1.81E-06
Viruses;Adenoviridae;Mastadenovirus;Simian mastadenovirus E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.79E-05	0	0	0	0	0	0	0	0	0	4.52E-06
Viruses;Adenoviridae;Mastadenovirus;Simian mastadenovirus F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001493176928	0	0	1.46E-05	0	0	0	0	0	0	1.09E-05
Viruses;Adenoviridae;Mastadenovirus;Simian mastadenovirus G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Adenoviridae;Mastadenovirus;Simian mastadenovirus H	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Adenoviridae;Siadenovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Adenoviridae;Siadenovirus;Penguin siadenovirus A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Ampullaviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Ampullaviridae;Ampullavirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Ampullaviridae;Ampullavirus;Acidianus bottle-shaped virus 2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Caudovirales;Myoviridae;Bacillus virus G	9.77E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.89E-07	0	0	0	0	0	2.71E-05	0	0	2.91E-05	2.31E-05	0	0	1.42E-05	0	0	6.24E-06
Viruses;Caudovirales;Myoviridae;Halocynthia phage JM-2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Caudovirales;Myoviridae;Js98virus;Escherichia virus VR5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Caudovirales;Myoviridae;Phikzvirus;Pseudomonas virus phiKZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Caudovirales;Myoviridae;Rsl2virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Myoviridae;Rsl2virus;Ralstonia virus RSF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Caudovirales;Myoviridae;Rslunavirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Myoviridae;Rslunavirus;Ralstonia virus RSL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	1.46E-05	0	0	0	1.42E-05	0	0	2.83E-06
Viruses;Caudovirales;Myoviridae;Shewanella sp. phage 1/40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Caudovirales;Myoviridae;Spn3virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Caudovirales;Myoviridae;Spn3virus;Salmonella virus SPN3US	0	0	0	0	0	0	0	0	0	0	9.48E-06	0	0	0	0	0	0	0	0	0	4.74E-07	0	0	0	0	0	0.0001764663642	0	0	0	0	0	0	0	0	0	1.18E-05
Viruses;Caudovirales;Myoviridae;Svunavirus;Geobacillus virus GBSV1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Caudovirales;Myoviridae;Synechococcus phage S-RIM8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71E-05	0	0	0	0	0	0	0	0	0	1.81E-06
Viruses;Caudovirales;Podoviridae;Sinorhizobium phage PBC5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Caudovirales;Podoviridae;Xanthomonas citri phage CP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Caudovirales;Siphoviridae;Cellulophaga phage phi10:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Caudovirales;Siphoviridae;Clavibacter phage CN1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Caudovirales;Siphoviridae;Synechococcus phage S-CBS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Geminiviridae;Begomovirus;Ageratum yellow vein Taiwan virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003393583927	0	0	0	0	0	0	0	0	0	2.26E-05
Viruses;Herpesvirales;Malacoherpesviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Herpesvirales;Malacoherpesviridae;Ostreavirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Herpesvirales;Malacoherpesviridae;Ostreavirus;Ostreid herpesvirus 1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Marseilleviridae;Marseillevirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Marseilleviridae;Marseillevirus;Brazilian marseillevirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Mononegavirales;Anphevirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Mononegavirales;Anphevirus;Xincheng anphevirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Mononegavirales;Rhabdoviridae;Wuhan Ant Virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Nidovirales;Coronaviridae;Alphacoronavirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Nidovirales;Coronaviridae;Alphacoronavirus;Bat coronavirus CDPHE15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Nudiviridae;Betanudivirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Nudiviridae;Betanudivirus;Heliothis zea nudivirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36E-05	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	3.15E-06
Viruses;Potyviridae;Longan witches broom-associated virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28E-05	4.07E-05	0	0	0	0	0	0	0	4.26E-06	0	3.85E-06
Viruses;Poxviridae;Centapoxvirus;Murmansk poxvirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Poxviridae;Orthopoxvirus;Ectromelia virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
Viruses;Poxviridae;Yatapoxvirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses;Poxviridae;Yatapoxvirus;Tanapox virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	9.05E-07
